schema_version,evidence_rank,score_band,program_id,institution_id,institution_name,country,region,program_name,degree_type,official_program_url,stage3_verification_status,professor_alignment_score,department_program_depth_score,funding_net_viability_score,eligibility_credential_alignment_score,degree_admissions_alignment_score,application_economics_score,overall_score,component_score_pattern,funding_hard_gate,professor_hard_gate,eligibility_hard_gate,degree_structure_hard_gate,coursework_exception_gate,all_hard_gates_pass,hard_gate_failures,distinct_verified_strong_matches,faculty_depth_points,single_professor_dependency,funding_status,application_fee,fee_currency,admission_plausibility,admission_plausibility_rationale,published_minimum_gpa,applicant_cumulative_gpa,applicant_recent_two_year_gpa,admission_probability,evidence_completeness,score_confidence,unresolved_conflicts,ranking_status,score_evidence_ids,generated_by,scored_at
2.0,,50-64,us:ipeds:209542:program:phd:computer-science-phd,us:ipeds:209542,Oregon State University,United States,us,Computer Science PhD,PhD,https://engineering.oregonstate.edu/academics/programs/computer-science/graduate,conditional,20,5,0,15,10,3,53,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,true,true,true,false,funding,1,5,true,No independently sourced material funding claim retained,85,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 Graduate School baseline,3.35,>3.5,,partial,low,"Is every admitted CS PhD guaranteed tuition, stipend, health, and a minimum duration? | Single-professor dependency. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:7ad428210141d55c|scoreev:d8f24262efd7bc42|scoreev:9f89e61adfe50917|scoreev:6c6d8fdd3d561eb0|scoreev:7ebcbd2b572d74dd|scoreev:d068cab6e4434020,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,us:ipeds:139755:program:phd:computer-science-phd,us:ipeds:139755,Georgia Institute of Technology-Main Campus,United States,us,Computer Science PhD,PhD,https://www.cc.gatech.edu/degree-programs/phd-computer-science,conditional,20,5,0,10,10,0,45,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,true,true,true,true,false,funding,1,5,true,No independently sourced material funding claim retained,105 international / 95 domestic,USD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0,3.35,>3.5,,partial,low,"Will a Fall 2027 CS PhD offer guarantee tuition, stipend, insurance, and duration? | Single-professor dependency. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:12f59aa34e9c5bf5|scoreev:72fb9e5a2a73c9e4|scoreev:49d0e90e40aea022|scoreev:00aff3588cd89358|scoreev:a41adc2283eb90f9|scoreev:268be4ce2b5005e3,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,us:ipeds:181464:program:phd:computer-science-phd,us:ipeds:181464,University of Nebraska-Lincoln,United States,us,Computer Science PhD,PhD,https://graduate.unl.edu/academics/programs/COMP-PHD/,conditional,20,5,0,5,10,3,43,professor_alignment:20/30|department_program_depth:5/15|funding_net_viability:0/25|eligibility_credential_alignment:5/15|degree_admissions_alignment:10/10|application_economics:3/5,false,true,false,true,true,false,funding|eligibility,1,5,true,No independently sourced material funding claim retained,50,USD,Eligibility concern,"Can a bachelor's-only applicant be admitted directly, and what support is guaranteed?",No hard program minimum verified,3.35,>3.5,,partial,low,"Can a bachelor's-only applicant be admitted directly, and what support is guaranteed? | Single-professor dependency. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.",gated_out; diagnostic score only,scoreev:1b47d49a638b14d3|scoreev:e90ccf44dabdc3b9|scoreev:4f8d6720c70955bf|scoreev:999c25465e172b78|scoreev:9612bea5e8298326|scoreev:03cf61ceb6cca666,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:05a28rw58:program:direct-entry-phd:direct-doctorate-in-computer-science,ror:05a28rw58,ETH Zurich,Switzerland,europe,Direct Doctorate in Computer Science,Direct-entry PhD,https://inf.ethz.ch/doctorate/direct-doctorate-computer-science.html,retained,0,0,0,15,10,0,25,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Program-level support is stated for admitted Direct Doctorate students; no individual Fall 2027 offer or supervisor capacity is confirmed.,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,Will a Fall 2027 admission include the stated two-year support/waiver and subsequent salaried doctoral appointment? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:01573775c3b7bfd1|scoreev:60d977b18a30b75e|scoreev:065ec63ea8b977eb|scoreev:51ef68c8c415f476|scoreev:5586386b010e2bdf|scoreev:dc45fc3037060430,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:02tyrky19:program:phd:phd-in-computer-science-and-statistics,ror:02tyrky19,Trinity College Dublin,Ireland,europe,PhD in Computer Science and Statistics,PhD,https://www.tcd.ie/courses/postgraduate/postgraduate-research/engineering-mathematics-and-science/school-of-computer-science-and-statistics/,conditional,0,0,0,15,10,0,25,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,Will the school confirm a full non-EU stipend/fee award before application? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:3c1e943c2a549174|scoreev:9d0396d9444d32da|scoreev:ae25158bc0f81e09|scoreev:5dd25f8e4d5742de|scoreev:e597d11830ac0a12|scoreev:150e5f19a13ddf79,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19330231062:program:thesis-or-research-master-s:msc-in-computer-science-research,ca:dli:O19330231062,University of British Columbia,Canada,canada,MSc in Computer Science (research),Thesis or research master's,https://www.cs.ubc.ca/students/grad/admissions,retained,0,0,0,10,10,5,25,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:5/5,false,false,true,true,true,false,funding|professor,0,0,false,Guaranteed at department standard minimum for two years,168.25,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Country-specific UBC minimum,3.35,>3.5,,partial,low,Confirm whether the 2027-28 package preserves the year-two international net level | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded.,gated_out; diagnostic score only,scoreev:bf19484ce8e1446d|scoreev:d2c82dd20c12157b|scoreev:e9da24504e46aec1|scoreev:5b251254926ef392|scoreev:8ff196c93975b07e|scoreev:390995a9ca48229a,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19359011007:program:thesis-or-research-master-s:master-of-computer-science-thesis,ca:dli:O19359011007,Concordia University,Canada,canada,Master of Computer Science (thesis),Thesis or research master's,https://www.concordia.ca/academics/graduate/computer-science-mcompsc.html,conditional,0,0,0,10,10,3,23,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:3/5,false,false,true,true,true,false,funding|professor,0,0,false,Generally available to most thesis students; no guaranteed numeric minimum published,100,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,High standing; university example 3.0/4.3 equivalent,3.35,>3.5,,partial,low,Can a potential supervisor/department confirm a two-year net funding floor for an international MCompSc? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.,gated_out; diagnostic score only,scoreev:174805f2751b8273|scoreev:d220da5c6eaf2a9b|scoreev:1ebd3032a04ac6ab|scoreev:90b205aa7ab68863|scoreev:9487c17f39fdc8f4|scoreev:47f2fa1e45ce0307,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19359011033:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19359011033,McGill University,Canada,canada,MSc in Computer Science (thesis),Thesis or research master's,https://www.mcgill.ca/gradapplicants/program/computer-science-msc,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,"All PhD and most MSc described as funded, but no current numeric MSc minimum/guarantee located",143.82,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.2/4.0 stated on program page,3.35,>3.5,,partial,low,Will an international thesis MSc offer guarantee a net amount after tuition for the full expected duration? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:754905dc4272a499|scoreev:ae5037c125fdeca0|scoreev:3afe3691f33d757c|scoreev:6b9608d9d5acb266|scoreev:5195b27d9f8f77b8|scoreev:d356a10ec481406a,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19376023352:program:thesis-or-research-master-s:msc-in-computing-research-pattern,ca:dli:O19376023352,Queen’s University,Canada,canada,MSc in Computing (research pattern),Thesis or research master's,https://www.cs.queensu.ca/graduate/msc/patterns/research.php,retained,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,"Guaranteed minimum for research MSc, subject to duration and satisfactory progress",120,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,International applicants: minimum A standing / first class on 2027-28 admissions page,3.35,>3.5,,partial,low,Only reconsider if Queen's confirms the transcript meets its A-standing equivalency despite the cumulative GPA | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:c89fa1211db1032e|scoreev:f28f341072f51c1c|scoreev:d8de0a884f23235d|scoreev:8e565e34ecbe98fa|scoreev:641450412f599a88|scoreev:d6cfb56a19baa110,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:01jdpyv68:program:integrated-or-structured-doctorate:saarbr-cken-graduate-school-of-computer-science,ror:01jdpyv68,Saarland University,Germany,europe,Saarbrücken Graduate School of Computer Science,Integrated or structured doctorate,https://www.uni-saarland.de/en/future/computerscience.html,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,"What additional stipend, insurance, and fee coverage is guaranteed for 2027? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:1cf4d3cd851faad2|scoreev:60ea6c9ad5551702|scoreev:ae9fccc128a53be0|scoreev:d7efe9c94cc453c0|scoreev:293156acb560cf50|scoreev:b43aa0c9414a5879,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:02jx3x895:program:integrated-or-structured-doctorate:computer-science-mphil-phd,ror:02jx3x895,University College London,United Kingdom,europe,Computer Science MPhil/PhD,Integrated or structured doctorate,https://www.ucl.ac.uk/study/prospective-students/graduate/courses/computer-science-mphilphd,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,Is there an overseas-fee-covering studentship tied to software engineering/LLM reliability? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:31cdf4b70603e768|scoreev:cb05d18f7213af4b|scoreev:cba4983d06028e23|scoreev:c661529d3ff5f807|scoreev:2664facdb156b35d|scoreev:8336e2cbdb327399,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19257171832:program:thesis-or-research-master-s:msc-in-computing-science-thesis,ca:dli:O19257171832,University of Alberta,Canada,canada,MSc in Computing Science (thesis),Thesis or research master's,https://www.ualberta.ca/en/admissions/media-library/ua_viewbook_graduate-studies_2026-27_web.pdf,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,135,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 general graduate minimum; department-specific current page not captured,3.35,>3.5,,partial,low,Ask csapplygrad@ualberta.ca for Fall 2027 deadline and guaranteed MSc funding after tuition/fees | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:9b173cb50f3b0a30|scoreev:10f82bf9e5dbbe25|scoreev:633a6d772bfc7f67|scoreev:d6b933bfeb806079|scoreev:989f69379402182f|scoreev:628f6404769f297d,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O18886830282:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O18886830282,University of Calgary,Canada,canada,MSc in Computer Science (thesis),Thesis or research master's,https://science.ucalgary.ca/computer-science/future-students/graduate/thesis-programs/masters-thesis-based,retained,0,0,0,15,5,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:15/15|degree_admissions_alignment:5/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Guaranteed department minimum for two years,145,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,3.0/4.0 over last two years,3.35,>3.5,,partial,low,"Confirm net annual amount after all tuition, mandatory fees and health insurance | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:521ddf534d936917|scoreev:8b862075890c34bb|scoreev:91ac5d7bf45d9e1b|scoreev:e6f3115e8d600794|scoreev:717001b5fd1ce42e|scoreev:360723e07174bd85,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:013meh722:program:phd:phd-in-computer-science,ror:013meh722,University of Cambridge,United Kingdom,europe,PhD in Computer Science,PhD,https://www.cst.cam.ac.uk/admissions/phd,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,Which 2027 studentship covers full overseas fees plus stipend? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:c7fc2cd4d228a81a|scoreev:95f23441c47ad572|scoreev:0e7c7d93ccab154c|scoreev:49211de858b57b99|scoreev:cc1e39255701c36a|scoreev:91d3587714f87bb3,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:01nrxwf90:program:phd:phd-informatics,ror:01nrxwf90,University of Edinburgh,United Kingdom,europe,PhD Informatics,PhD,https://informatics.ed.ac.uk/study-with-us/our-degrees/postgraduate-research-and-cdts/research-degrees,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No Fall 2027 award confirmed,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,"Will a 2027 award cover GBP 34,800+ overseas fees and full stipend? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.",gated_out; diagnostic score only,scoreev:a59cd14363db1eeb|scoreev:cf60b10846a1e726|scoreev:a827b02c149c0462|scoreev:730fd109f2ddd6f5|scoreev:9055a04804bbe145|scoreev:d490226e057ed6b6,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ror:052gg0110:program:phd:dphil-in-computer-science,ror:052gg0110,University of Oxford,United Kingdom,europe,DPhil in Computer Science,PhD,https://www.ox.ac.uk/admissions/graduate/courses/dphil-computer-science,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,No independently sourced material funding claim retained,Not verified for Fall 2027 unless stated in tuition field,Not verified in frozen evidence,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not numerically stated on the program evidence used,3.35,>3.5,,partial,low,Which official 2027 deadline guarantees consideration for overseas-fee-plus-stipend funding? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:7ca1b88d7c8d6aef|scoreev:e63535704c7f5100|scoreev:6094d9aae67cd002|scoreev:07bab5106b7a31d0|scoreev:ba16fe466c70e48e|scoreev:80a4c9b8f7a2550a,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19425660421:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19425660421,University of Saskatchewan,Canada,canada,MSc in Computer Science (thesis),Thesis or research master's,https://grad.usask.ca/programs/computer-science.php,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Normally funded for full expected 20 months; automatic consideration,145,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,70% USask equivalent over last two years,3.35,>3.5,,partial,low,Confirm which funding-source GPA condition would apply to this offer and the 2027-28 fee amount | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:fa30351583920bb8|scoreev:31f675cc1be55cbd|scoreev:f3f78f589015fe8b|scoreev:cb8f368714e184c9|scoreev:0fbf3d9ecc5dfe7f|scoreev:f851868bb929d6c7,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19332746152:program:direct-entry-phd:phd-in-computer-science-phd-u,ca:dli:O19332746152,University of Toronto,Canada,canada,PhD in Computer Science (PhD U),Direct-entry PhD,https://web.cs.toronto.edu/graduate/faq,retained,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,"Guaranteed full-time research-stream funding; enhanced package targets $39,500 take-home",130,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,SGS minimum plus department competitiveness; exact PhD-U threshold not captured on current page,3.35,>3.5,,partial,low,Recheck deadline immediately after the Fall 2027 application opens in October 2026 | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:1cc3d4ae7ef1d75f|scoreev:942f0497ddffba26|scoreev:a0b2cf172ea9a01c|scoreev:67939d2ea0d3eec3|scoreev:4292ea24c3ea22e3|scoreev:14ca6690402eeb11,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19280533442:program:thesis-or-research-master-s:msc-in-computer-science-thesis,ca:dli:O19280533442,University of Victoria,Canada,canada,MSc in Computer Science (thesis),Thesis or research master's,https://www.uvic.ca/ecs/computerscience/programs/msc/index.php,conditional,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Automatic consideration and offer normally includes funding; no universal numeric minimum/guarantee found,183,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,B average over last two years (central minimum),3.35,>3.5,,partial,low,Can the department or prospective supervisor confirm a two-year net minimum for an international thesis MSc? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:e110c1dff9652c8d|scoreev:2329e87d4c6d802f|scoreev:ffef2e378df6dd02|scoreev:0ec0a425250176bd|scoreev:d9b0d108158607b9|scoreev:af2d0ffb26798c82,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19305471522:program:thesis-or-research-master-s:mmath-in-computer-science-thesis,ca:dli:O19305471522,University of Waterloo,Canada,canada,MMath in Computer Science (thesis),Thesis or research master's,https://uwaterloo.ca/future-graduate-students/programs/by-faculty/math/computer-science-master-math-mmath,retained,0,0,0,10,10,0,20,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:10/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Guaranteed package for full-time MMath within program time limits,150,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,78% standing,3.35,>3.5,,partial,low,Ask graduate admissions how the applicant's US transcript is converted and confirm Fall 2027 net funding | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:c0be2932db3c808f|scoreev:f383d33fe83308e9|scoreev:a2236d6d5a03f064|scoreev:70548a9d8fbf0fd3|scoreev:d5e69055dba7ed35|scoreev:ef7573b87b0f65c4,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19330231062:program:integrated-or-structured-doctorate:phd-track-via-msc,ca:dli:O19330231062,University of British Columbia,Canada,canada,PhD Track via MSc,Integrated or structured doctorate,https://www.cs.ubc.ca/students/grad/admissions/eligibility,retained,0,0,0,10,5,3,18,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:5/10|application_economics:3/5,false,false,true,true,true,false,funding|professor,0,0,false,Guaranteed at applicable MSc/PhD standard minimums,168.25,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Country-specific UBC minimum; selection is exceptional,3.35,>3.5,,partial,low,Whether the applicant should signal PhD Track interest and how selection occurs for Fall 2027 | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Applicable waiver or final Fall 2027 cost is not guaranteed.,gated_out; diagnostic score only,scoreev:2e45be53cd2dc3c3|scoreev:8f2ab275f435a240|scoreev:a6286f814e51df25|scoreev:7d63b1b6deb8208e|scoreev:3437e5b7f77b29c2|scoreev:eb4dfe9a0d687f4a,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
2.0,,0-49,ca:dli:O19305471522:program:direct-entry-phd:phd-in-computer-science-direct-from-bachelor-s-exception,ca:dli:O19305471522,University of Waterloo,Canada,canada,PhD in Computer Science (direct from bachelor's exception),Direct-entry PhD,https://uwaterloo.ca/computer-science/future-graduate-students/programs,retained,0,0,0,10,5,0,15,professor_alignment:0/30|department_program_depth:0/15|funding_net_viability:0/25|eligibility_credential_alignment:10/15|degree_admissions_alignment:5/10|application_economics:0/5,false,false,true,true,true,false,funding|professor,0,0,false,Guaranteed full-time PhD package within time limits,150,CAD,Insufficient evidence,Published minimums and formal eligibility do not calibrate admission chances; no official cohort/selectivity evidence is recorded.,Not separately stated on route summary,3.35,>3.5,,partial,low,Would the department encourage PhD direct entry or the MMath route for this profile? | No candidate clears every Stage 4 professor evidence gate. | No verified department depth. | No verified official material funding source is recorded. | Fee is high or the applicable Fall 2027 amount/waiver remains unverified.,gated_out; diagnostic score only,scoreev:2a2879e4c5a824d0|scoreev:c8874384f88cdadd|scoreev:877ef1d659709061|scoreev:baf59131189b9f59|scoreev:576527cd5fb97240|scoreev:853ecbde153b458c,graduate_audit.evidence_scoring:v1,2026-09-10T20:10:22.746680+00:00
